state,year,Month,Unemployed_prct
Wisconsin,2010,3,9.1
Wyoming,2010,3,6.9
Alabama,2010,4,10.8
Alaska,2010,4,8
Arizona,2010,4,10.6
Arkansas,2010,4,8.1
California,2010,4,12.2
Los Angeles County,2010,4,12.4
Colorado,2010,4,8.7
Connecticut,2010,4,9.1
Delaware,2010,4,8.6
District of Columbia,2010,4,9.4
Florida,2010,4,11.1
Georgia,2010,4,10.5
Hawaii,2010,4,6.9
Idaho,2010,4,9.1
Illinois,2010,4,10.8
Indiana,2010,4,10.8
Iowa,2010,4,6.1
Kansas,2010,4,7.1
Kentucky,2010,4,10.3
Louisiana,2010,4,7.7
Maine,2010,4,8.1
Maryland,2010,4,7.7
Massachusetts,2010,4,8.6
Michigan,2010,4,13.2
Minnesota,2010,4,7.5
Mississippi,2010,4,10.7
Missouri,2010,4,9.7
Montana,2010,4,7.4
Nebraska,2010,4,4.7
Nevada,2010,4,13.5
New Hampshire,2010,4,6
New Jersey,2010,4,9.6
New Mexico,2010,4,8.2
New York,2010,4,8.7
New York city,2010,4,9.8
North Carolina,2010,4,11.2
North Dakota,2010,4,3.9
Ohio,2010,4,10.6
Oklahoma,2010,4,7
Oregon,2010,4,10.9
Pennsylvania,2010,4,8.7
Rhode Island,2010,4,11.2
South Carolina,2010,4,11.4
South Dakota,2010,4,5
Tennessee,2010,4,9.8
Texas,2010,4,8.2
Utah,2010,4,8
Vermont,2010,4,6.2
Virginia,2010,4,7.3
Washington,2010,4,10.2
West Virginia,2010,4,8.5
Wisconsin,2010,4,8.9
Wyoming,2010,4,6.7
Alabama,2010,5,10.4
Alaska,2010,5,7.9
Arizona,2010,5,10.4
Arkansas,2010,5,8.1
California,2010,5,12.2
Los Angeles County,2010,5,12.4
Colorado,2010,5,8.7
Connecticut,2010,5,9.1
Delaware,2010,5,8.5
District of Columbia,2010,5,9.3
Florida,2010,5,11
Georgia,2010,5,10.4
Hawaii,2010,5,6.9
Idaho,2010,5,9
Illinois,2010,5,10.6
Indiana,2010,5,10.6
Iowa,2010,5,6
Kansas,2010,5,7
Kentucky,2010,5,10.2
Louisiana,2010,5,7.8
Maine,2010,5,8.1
Maryland,2010,5,7.7
Massachusetts,2010,5,8.4
Michigan,2010,5,12.9
Minnesota,2010,5,7.4
Mississippi,2010,5,10.6
Missouri,2010,5,9.6
Montana,2010,5,7.3
Nebraska,2010,5,4.7
Nevada,2010,5,13.5
New Hampshire,2010,5,5.8
New Jersey,2010,5,9.5
New Mexico,2010,5,8.3
New York,2010,5,8.6
New York city,2010,5,9.6
North Carolina,2010,5,11
North Dakota,2010,5,3.8
Ohio,2010,5,10.4
Oklahoma,2010,5,6.9
Oregon,2010,5,10.8
Pennsylvania,2010,5,8.6
Rhode Island,2010,5,11.3
South Carolina,2010,5,11.2
South Dakota,2010,5,4.9
Tennessee,2010,5,9.6
Texas,2010,5,8.1
Utah,2010,5,7.9
Vermont,2010,5,6.1
Virginia,2010,5,7.2
Washington,2010,5,10
West Virginia,2010,5,8.5
Wisconsin,2010,5,8.7
Wyoming,2010,5,6.5
Alabama,2010,6,10.1
Alaska,2010,6,7.8
Arizona,2010,6,10.3
Arkansas,2010,6,8.1
California,2010,6,12.2
Los Angeles County,2010,6,12.4
Colorado,2010,6,8.7
Connecticut,2010,6,9.1
Delaware,2010,6,8.4
District of Columbia,2010,6,9.3
Florida,2010,6,10.9
Georgia,2010,6,10.3
Hawaii,2010,6,6.9
Idaho,2010,6,9
Illinois,2010,6,10.3
Indiana,2010,6,10.4
Iowa,2010,6,5.9
Kansas,2010,6,7
Kentucky,2010,6,10
Louisiana,2010,6,7.9
Maine,2010,6,8.1
Maryland,2010,6,7.6
Massachusetts,2010,6,8.3
Michigan,2010,6,12.6
Minnesota,2010,6,7.3
Mississippi,2010,6,10.2
Missouri,2010,6,9.5
Montana,2010,6,7.3
Nebraska,2010,6,4.6
Nevada,2010,6,13.5
New Hampshire,2010,6,5.8
New Jersey,2010,6,9.4
New Mexico,2010,6,8.3
New York,2010,6,8.5
New York city,2010,6,9.5
North Carolina,2010,6,10.7
North Dakota,2010,6,3.8
Ohio,2010,6,10.1
Oklahoma,2010,6,6.8
Oregon,2010,6,10.7
Pennsylvania,2010,6,8.5
Rhode Island,2010,6,11.3
South Carolina,2010,6,11
South Dakota,2010,6,4.9
Tennessee,2010,6,9.3
Texas,2010,6,8
Utah,2010,6,7.9
Vermont,2010,6,6.1
Virginia,2010,6,7.1
Washington,2010,6,9.9
West Virginia,2010,6,8.5
Wisconsin,2010,6,8.6
Wyoming,2010,6,6.3
Alabama,2010,7,10
Alaska,2010,7,7.8
Arizona,2010,7,10.2
Arkansas,2010,7,8.1
California,2010,7,12.2
Los Angeles County,2010,7,12.5
Colorado,2010,7,8.8
Connecticut,2010,7,9.1
Delaware,2010,7,8.4
District of Columbia,2010,7,9.2
Florida,2010,7,10.9
Georgia,2010,7,10.3
Hawaii,2010,7,7
Idaho,2010,7,8.9
Illinois,2010,7,10.1
Indiana,2010,7,10.3
Iowa,2010,7,5.9
Kansas,2010,7,7
Kentucky,2010,7,9.9
Louisiana,2010,7,8
Maine,2010,7,8.1
Maryland,2010,7,7.6
Massachusetts,2010,7,8.2
Michigan,2010,7,12.3
Minnesota,2010,7,7.3
Mississippi,2010,7,10
Missouri,2010,7,9.4
Montana,2010,7,7.2
Nebraska,2010,7,4.5
Nevada,2010,7,13.6
New Hampshire,2010,7,5.7
New Jersey,2010,7,9.4
New Mexico,2010,7,8.3
New York,2010,7,8.5
New York city,2010,7,9.4
North Carolina,2010,7,10.6
North Dakota,2010,7,3.7
Ohio,2010,7,10
Oklahoma,2010,7,6.7
Oregon,2010,7,10.6
Pennsylvania,2010,7,8.3
Rhode Island,2010,7,11.3
South Carolina,2010,7,10.9
South Dakota,2010,7,4.9
Tennessee,2010,7,9.2
Texas,2010,7,8
Utah,2010,7,7.9
Vermont,2010,7,6
Virginia,2010,7,7
Washington,2010,7,9.8
West Virginia,2010,7,8.5
Wisconsin,2010,7,8.5
Wyoming,2010,7,6.2
Alabama,2010,8,9.9
Alaska,2010,8,7.8
Arizona,2010,8,10.2
Arkansas,2010,8,8.1
California,2010,8,12.2
Los Angeles County,2010,8,12.5
Colorado,2010,8,8.8
Connecticut,2010,8,9.1
Delaware,2010,8,8.3
District of Columbia,2010,8,9.2
Florida,2010,8,11
Georgia,2010,8,10.4
Hawaii,2010,8,7
Idaho,2010,8,8.9
Illinois,2010,8,10
Indiana,2010,8,10.1
Iowa,2010,8,5.9
Kansas,2010,8,7
Kentucky,2010,8,9.9
Louisiana,2010,8,8.2
Maine,2010,8,8.1
Maryland,2010,8,7.6
Massachusetts,2010,8,8.1
Michigan,2010,8,12.1
Minnesota,2010,8,7.3
Mississippi,2010,8,10
Missouri,2010,8,9.5
Montana,2010,8,7.2
Nebraska,2010,8,4.5
Nevada,2010,8,13.6
New Hampshire,2010,8,5.7
New Jersey,2010,8,9.4
New Mexico,2010,8,8.2
New York,2010,8,8.5
New York city,2010,8,9.3
North Carolina,2010,8,10.5
North Dakota,2010,8,3.7
Ohio,2010,8,9.9
Oklahoma,2010,8,6.6
Oregon,2010,8,10.5
Pennsylvania,2010,8,8.3
Rhode Island,2010,8,11.3
South Carolina,2010,8,10.8
South Dakota,2010,8,4.9
Tennessee,2010,8,9.2
Texas,2010,8,8
Utah,2010,8,7.8
Vermont,2010,8,6
Virginia,2010,8,7
Washington,2010,8,9.8
West Virginia,2010,8,8.6
Wisconsin,2010,8,8.4
Wyoming,2010,8,6.1
Alabama,2010,9,10
Alaska,2010,9,7.8
Arizona,2010,9,10.1
Arkansas,2010,9,8.2
California,2010,9,12.2
Los Angeles County,2010,9,12.6
Colorado,2010,9,8.9
Connecticut,2010,9,9.2
Delaware,2010,9,8.3
District of Columbia,2010,9,9.3
Florida,2010,9,11
Georgia,2010,9,10.5
Hawaii,2010,9,7
Idaho,2010,9,8.8
Illinois,2010,9,9.9
Indiana,2010,9,10
Iowa,2010,9,5.9
Kansas,2010,9,7
Kentucky,2010,9,10
Louisiana,2010,9,8.3
Maine,2010,9,8.1
Maryland,2010,9,7.6
Massachusetts,2010,9,8
Michigan,2010,9,12
Minnesota,2010,9,7.3
Mississippi,2010,9,10
Missouri,2010,9,9.5
Montana,2010,9,7.2
Nebraska,2010,9,4.5
Nevada,2010,9,13.7
New Hampshire,2010,9,5.7
New Jersey,2010,9,9.4
New Mexico,2010,9,8.1
New York,2010,9,8.5
New York city,2010,9,9.3
North Carolina,2010,9,10.4
North Dakota,2010,9,3.7
Ohio,2010,9,9.9
Oklahoma,2010,9,6.6
Oregon,2010,9,10.4
Pennsylvania,2010,9,8.2
Rhode Island,2010,9,11.2
South Carolina,2010,9,10.9
South Dakota,2010,9,4.9
Tennessee,2010,9,9.3
Texas,2010,9,8.1
Utah,2010,9,7.8
Vermont,2010,9,6
Virginia,2010,9,7
Washington,2010,9,9.8
West Virginia,2010,9,8.7
Wisconsin,2010,9,8.4
Wyoming,2010,9,6.1
Alabama,2010,10,10.1
Alaska,2010,10,7.8
Arizona,2010,10,10.1
Arkansas,2010,10,8.3
California,2010,10,12.3
Los Angeles County,2010,10,12.6
Colorado,2010,10,8.9
Connecticut,2010,10,9.2
Delaware,2010,10,8.2
District of Columbia,2010,10,9.3
Florida,2010,10,11
Georgia,2010,10,10.6
Hawaii,2010,10,6.9
Idaho,2010,10,8.8
Illinois,2010,10,9.8
Indiana,2010,10,9.9
Iowa,2010,10,5.9
Kansas,2010,10,7
Kentucky,2010,10,10
Louisiana,2010,10,8.3
Maine,2010,10,8.1
Maryland,2010,10,7.6
Massachusetts,2010,10,8
Michigan,2010,10,11.8
Minnesota,2010,10,7.3
Mississippi,2010,10,10.1
Missouri,2010,10,9.5
Montana,2010,10,7.3
Nebraska,2010,10,4.5
Nevada,2010,10,13.7
New Hampshire,2010,10,5.6
New Jersey,2010,10,9.5
New Mexico,2010,10,8
New York,2010,10,8.5
New York city,2010,10,9.2
North Carolina,2010,10,10.4
North Dakota,2010,10,3.7
Ohio,2010,10,9.8
Oklahoma,2010,10,6.6
Oregon,2010,10,10.4
Pennsylvania,2010,10,8.2
Rhode Island,2010,10,11.2
South Carolina,2010,10,10.9
South Dakota,2010,10,4.9
Tennessee,2010,10,9.4
Texas,2010,10,8.1
Utah,2010,10,7.7
Vermont,2010,10,6
Virginia,2010,10,6.9
Washington,2010,10,9.8
West Virginia,2010,10,8.8
Wisconsin,2010,10,8.3
Wyoming,2010,10,6.1
Alabama,2010,11,10.2
Alaska,2010,11,7.8
Arizona,2010,11,10
Arkansas,2010,11,8.3
California,2010,11,12.3
Los Angeles County,2010,11,12.6
Colorado,2010,11,8.9
Connecticut,2010,11,9.3
Delaware,2010,11,8.1
District of Columbia,2010,11,9.4
Florida,2010,11,11
Georgia,2010,11,10.6
Hawaii,2010,11,6.9
Idaho,2010,11,8.8
Illinois,2010,11,9.7
Indiana,2010,11,9.7
Iowa,2010,11,5.8
Kansas,2010,11,7
Kentucky,2010,11,10
Louisiana,2010,11,8.4
Maine,2010,11,8.1
Maryland,2010,11,7.5
Massachusetts,2010,11,7.9
Michigan,2010,11,11.6
Minnesota,2010,11,7.2
Mississippi,2010,11,10.1
Missouri,2010,11,9.5
Montana,2010,11,7.3
Nebraska,2010,11,4.5
Nevada,2010,11,13.7
New Hampshire,2010,11,5.6
New Jersey,2010,11,9.5
New Mexico,2010,11,7.9
New York,2010,11,8.4
New York city,2010,11,9.2
North Carolina,2010,11,10.4
North Dakota,2010,11,3.6
Ohio,2010,11,9.7
Oklahoma,2010,11,6.5
Oregon,2010,11,10.2
Pennsylvania,2010,11,8.1
Rhode Island,2010,11,11.1
South Carolina,2010,11,10.8
South Dakota,2010,11,5
Tennessee,2010,11,9.5
Texas,2010,11,8.1
Utah,2010,11,7.6
Vermont,2010,11,5.9
Virginia,2010,11,6.9
Washington,2010,11,9.8
West Virginia,2010,11,8.8
Wisconsin,2010,11,8.2
Wyoming,2010,11,6.1
Alabama,2010,12,10.3
Alaska,2010,12,7.8
Arizona,2010,12,9.9
Arkansas,2010,12,8.4
California,2010,12,12.2
Los Angeles County,2010,12,12.5
Colorado,2010,12,8.9
Connecticut,2010,12,9.3
Delaware,2010,12,8
District of Columbia,2010,12,9.5
Florida,2010,12,10.8
Georgia,2010,12,10.6
Hawaii,2010,12,6.8
Idaho,2010,12,8.8
Illinois,2010,12,9.5
Indiana,2010,12,9.4
Iowa,2010,12,5.8
Kansas,2010,12,7
Kentucky,2010,12,10
Louisiana,2010,12,8.3
Maine,2010,12,8.1
Maryland,2010,12,7.5
Massachusetts,2010,12,7.8
Michigan,2010,12,11.3
Minnesota,2010,12,7.1
Mississippi,2010,12,10.1
Missouri,2010,12,9.4
Montana,2010,12,7.3
Nebraska,2010,12,4.5
Nevada,2010,12,13.6
New Hampshire,2010,12,5.5
New Jersey,2010,12,9.5
New Mexico,2010,12,7.8
New York,2010,12,8.4
New York city,2010,12,9.1
North Carolina,2010,12,10.4
North Dakota,2010,12,3.6
Ohio,2010,12,9.5
Oklahoma,2010,12,6.4
Oregon,2010,12,10.1
Pennsylvania,2010,12,8
Rhode Island,2010,12,11.1
South Carolina,2010,12,10.8
South Dakota,2010,12,5
Tennessee,2010,12,9.5
Texas,2010,12,8.1
Utah,2010,12,7.6
Vermont,2010,12,5.9
Virginia,2010,12,6.8
Washington,2010,12,9.7
West Virginia,2010,12,8.8
Wisconsin,2010,12,8.1
Wyoming,2010,12,6.2
Alabama,2014,1,7.2
Alaska,2014,1,7
Arizona,2014,1,7.3
Arkansas,2014,1,6.6
California,2014,1,8.2
Los Angeles County,2014,1,8.9
Colorado,2014,1,6
Connecticut,2014,1,7.2
Delaware,2014,1,6.1
District of Columbia,2014,1,8
Florida,2014,1,6.6
Georgia,2014,1,7.5
Hawaii,2014,1,4.7
Idaho,2014,1,5.3
Illinois,2014,1,8.3
Indiana,2014,1,6.4
Iowa,2014,1,4.4
Kansas,2014,1,4.8
Kentucky,2014,1,7.5
Louisiana,2014,1,5.7
Maine,2014,1,6.1
Maryland,2014,1,6.1
Massachusetts,2014,1,6.2
Michigan,2014,1,8.1
Minnesota,2014,1,4.6
Mississippi,2014,1,8
Missouri,2014,1,6.7
Montana,2014,1,5
Nebraska,2014,1,3.5
Nevada,2014,1,8.6
New Hampshire,2014,1,4.7
New Jersey,2014,1,7.2
New Mexico,2014,1,6.9
New York,2014,1,7
New York city,2014,1,8.1
North Carolina,2014,1,6.8
North Dakota,2014,1,2.7
Ohio,2014,1,6.6
Oklahoma,2014,1,5
Oregon,2014,1,7.3
Pennsylvania,2014,1,6.5
Rhode Island,2014,1,8.8
South Carolina,2014,1,6.4
South Dakota,2014,1,3.6
Tennessee,2014,1,6.8
Texas,2014,1,5.7
Utah,2014,1,4.1
Vermont,2014,1,4.1
Virginia,2014,1,5.5
Washington,2014,1,6.5
West Virginia,2014,1,6.9
Wisconsin,2014,1,6.1
Wyoming,2014,1,4.4
Alabama,2014,2,7.2
Alaska,2014,2,7
Arizona,2014,2,7.1
Arkansas,2014,2,6.5
California,2014,2,8
Los Angeles County,2014,2,8.8
Colorado,2014,2,5.8
Connecticut,2014,2,7
Delaware,2014,2,6.1
District of Columbia,2014,2,8
Florida,2014,2,6.6
Georgia,2014,2,7.4
Hawaii,2014,2,4.6
Idaho,2014,2,5.2
Illinois,2014,2,8.1
Indiana,2014,2,6.3
Iowa,2014,2,4.4
Kansas,2014,2,4.8
Kentucky,2014,2,7.4
Louisiana,2014,2,5.7
Maine,2014,2,6
Maryland,2014,2,6
Massachusetts,2014,2,6.1
Michigan,2014,2,8
Minnesota,2014,2,4.6
Mississippi,2014,2,8
Missouri,2014,2,6.7
Montana,2014,2,4.9
Nebraska,2014,2,3.5
Nevada,2014,2,8.5
New Hampshire,2014,2,4.6
New Jersey,2014,2,7.1
New Mexico,2014,2,6.9
New York,2014,2,6.8
New York city,2014,2,8
North Carolina,2014,2,6.7
North Dakota,2014,2,2.7
Ohio,2014,2,6.4
Oklahoma,2014,2,4.9
Oregon,2014,2,7.3
Pennsylvania,2014,2,6.4
Rhode Island,2014,2,8.7
South Carolina,2014,2,6.3
South Dakota,2014,2,3.5
Tennessee,2014,2,6.7
Texas,2014,2,5.5
Utah,2014,2,4
Vermont,2014,2,4.1
Virginia,2014,2,5.4
Washington,2014,2,6.4
West Virginia,2014,2,6.8
Wisconsin,2014,2,5.9
Wyoming,2014,2,4.3
Alabama,2014,3,7.2
Alaska,2014,3,7
Arizona,2014,3,7
Arkansas,2014,3,6.3
California,2014,3,7.9
Los Angeles County,2014,3,8.6
Colorado,2014,3,5.6
Connecticut,2014,3,6.9
Delaware,2014,3,6
District of Columbia,2014,3,7.9
Florida,2014,3,6.6
Georgia,2014,3,7.3
Hawaii,2014,3,4.6
Idaho,2014,3,5.1
Illinois,2014,3,7.8
Indiana,2014,3,6.2
Iowa,2014,3,4.4
Kansas,2014,3,4.7
Kentucky,2014,3,7.2
Louisiana,2014,3,5.7
Maine,2014,3,5.9
Maryland,2014,3,6
Massachusetts,2014,3,6
Michigan,2014,3,7.8
Minnesota,2014,3,4.5
Mississippi,2014,3,7.9
Missouri,2014,3,6.6
Montana,2014,3,4.9
Nebraska,2014,3,3.5
Nevada,2014,3,8.4
New Hampshire,2014,3,4.6
New Jersey,2014,3,6.9
New Mexico,2014,3,6.9
New York,2014,3,6.7
New York city,2014,3,7.8
North Carolina,2014,3,6.6
North Dakota,2014,3,2.7
Ohio,2014,3,6.2
Oklahoma,2014,3,4.8
Oregon,2014,3,7.2
Pennsylvania,2014,3,6.2
Rhode Island,2014,3,8.4
South Carolina,2014,3,6.2
South Dakota,2014,3,3.5
Tennessee,2014,3,6.6
Texas,2014,3,5.4
Utah,2014,3,3.9
Vermont,2014,3,4
Virginia,2014,3,5.4
Washington,2014,3,6.3
West Virginia,2014,3,6.8
Wisconsin,2014,3,5.8
Wyoming,2014,3,4.2
Alabama,2014,4,7.1
Alaska,2014,4,7
Arizona,2014,4,6.9
Arkansas,2014,4,6.2
California,2014,4,7.8
Los Angeles County,2014,4,8.5
Colorado,2014,4,5.4
Connecticut,2014,4,6.8
Delaware,2014,4,6
District of Columbia,2014,4,7.9
Florida,2014,4,6.5
Georgia,2014,4,7.3
Hawaii,2014,4,4.5
Idaho,2014,4,5
Illinois,2014,4,7.6
Indiana,2014,4,6.2
Iowa,2014,4,4.3
Kansas,2014,4,4.7
Kentucky,2014,4,7
Louisiana,2014,4,5.9
Maine,2014,4,5.8
Maryland,2014,4,5.9
Massachusetts,2014,4,5.9
Michigan,2014,4,7.7
Minnesota,2014,4,4.4
Mississippi,2014,4,7.8
Missouri,2014,4,6.5
Montana,2014,4,4.8
Nebraska,2014,4,3.4
Nevada,2014,4,8.2
New Hampshire,2014,4,4.5
New Jersey,2014,4,6.8
New Mexico,2014,4,6.8
New York,2014,4,6.6
New York city,2014,4,7.7
North Carolina,2014,4,6.5
North Dakota,2014,4,2.6
Ohio,2014,4,6
Oklahoma,2014,4,4.7
Oregon,2014,4,7.1
Pennsylvania,2014,4,6.1
Rhode Island,2014,4,8.2
South Carolina,2014,4,6.3
South Dakota,2014,4,3.5
Tennessee,2014,4,6.6
Texas,2014,4,5.3
Utah,2014,4,3.8
Vermont,2014,4,4
Virginia,2014,4,5.4
Washington,2014,4,6.2
West Virginia,2014,4,6.7
Wisconsin,2014,4,5.7
Wyoming,2014,4,4.2
Alabama,2014,5,7
Alaska,2014,5,7
Arizona,2014,5,6.9
Arkansas,2014,5,6.1
California,2014,5,7.7
Los Angeles County,2014,5,8.4
Colorado,2014,5,5.2
Connecticut,2014,5,6.7
Delaware,2014,5,5.9
District of Columbia,2014,5,7.8
Florida,2014,5,6.4
Georgia,2014,5,7.3
Hawaii,2014,5,4.5
Idaho,2014,5,4.9
Illinois,2014,5,7.3
Indiana,2014,5,6.1
Iowa,2014,5,4.3
Kansas,2014,5,4.6
Kentucky,2014,5,6.8
Louisiana,2014,5,6.1
Maine,2014,5,5.7
Maryland,2014,5,5.9
Massachusetts,2014,5,5.9
Michigan,2014,5,7.6
Minnesota,2014,5,4.3
Mississippi,2014,5,7.7
Missouri,2014,5,6.3
Montana,2014,5,4.7
Nebraska,2014,5,3.4
Nevada,2014,5,8.1
New Hampshire,2014,5,4.4
New Jersey,2014,5,6.7
New Mexico,2014,5,6.8
New York,2014,5,6.5
New York city,2014,5,7.5
North Carolina,2014,5,6.5
North Dakota,2014,5,2.6
Ohio,2014,5,5.9
Oklahoma,2014,5,4.6
Oregon,2014,5,7
Pennsylvania,2014,5,6
Rhode Island,2014,5,8
South Carolina,2014,5,6.3
South Dakota,2014,5,3.5
Tennessee,2014,5,6.7
Texas,2014,5,5.2
Utah,2014,5,3.8
Vermont,2014,5,4
Virginia,2014,5,5.3
Washington,2014,5,6.2
West Virginia,2014,5,6.7
Wisconsin,2014,5,5.5
Wyoming,2014,5,4.1
Alabama,2014,6,6.9
Alaska,2014,6,7
Arizona,2014,6,6.8
Arkansas,2014,6,6
California,2014,6,7.5
Los Angeles County,2014,6,8.3
Colorado,2014,6,5
Connecticut,2014,6,6.6
Delaware,2014,6,5.8
District of Columbia,2014,6,7.8
Florida,2014,6,6.3
Georgia,2014,6,7.3
Hawaii,2014,6,4.4
Idaho,2014,6,4.8
Illinois,2014,6,7.1
Indiana,2014,6,6
Iowa,2014,6,4.3
Kansas,2014,6,4.6
Kentucky,2014,6,6.5
Louisiana,2014,6,6.3
Maine,2014,6,5.7
Maryland,2014,6,5.9
Massachusetts,2014,6,5.8
Michigan,2014,6,7.4
Minnesota,2014,6,4.1
Mississippi,2014,6,7.6
Missouri,2014,6,6.2
Montana,2014,6,4.7
Nebraska,2014,6,3.3
Nevada,2014,6,7.9
New Hampshire,2014,6,4.3
New Jersey,2014,6,6.7
New Mexico,2014,6,6.7
New York,2014,6,6.4
New York city,2014,6,7.3
North Carolina,2014,6,6.4
North Dakota,2014,6,2.6
Ohio,2014,6,5.8
Oklahoma,2014,6,4.5
Oregon,2014,6,6.8
Pennsylvania,2014,6,5.9
Rhode Island,2014,6,7.8
South Carolina,2014,6,6.4
South Dakota,2014,6,3.4
Tennessee,2014,6,6.7
Texas,2014,6,5.2
Utah,2014,6,3.8
Vermont,2014,6,3.9
Virginia,2014,6,5.3
Washington,2014,6,6.1
West Virginia,2014,6,6.6
Wisconsin,2014,6,5.4
Wyoming,2014,6,4.1
Alabama,2014,7,6.7
Alaska,2014,7,6.9
Arizona,2014,7,6.7
Arkansas,2014,7,5.9
California,2014,7,7.4
Los Angeles County,2014,7,8.2
Colorado,2014,7,4.8
Connecticut,2014,7,6.5
Delaware,2014,7,5.7
District of Columbia,2014,7,7.7
Florida,2014,7,6.2
Georgia,2014,7,7.2
Hawaii,2014,7,4.3
Idaho,2014,7,4.8
Illinois,2014,7,6.9
Indiana,2014,7,5.9
Iowa,2014,7,4.2
Kansas,2014,7,4.5
Kentucky,2014,7,6.3
Louisiana,2014,7,6.5
Maine,2014,7,5.6
Maryland,2014,7,5.8
Massachusetts,2014,7,5.7
Michigan,2014,7,7.2
Minnesota,2014,7,4
Mississippi,2014,7,7.5
Missouri,2014,7,6
Montana,2014,7,4.6
Nebraska,2014,7,3.2
Nevada,2014,7,7.8
New Hampshire,2014,7,4.2
New Jersey,2014,7,6.6
New Mexico,2014,7,6.7
New York,2014,7,6.2
New York city,2014,7,7.1
North Carolina,2014,7,6.3
North Dakota,2014,7,2.7
Ohio,2014,7,5.7
Oklahoma,2014,7,4.4
Oregon,2014,7,6.7
Pennsylvania,2014,7,5.8
Rhode Island,2014,7,7.5
South Carolina,2014,7,6.5
South Dakota,2014,7,3.4
Tennessee,2014,7,6.7
Texas,2014,7,5.1
Utah,2014,7,3.8
Vermont,2014,7,3.9
Virginia,2014,7,5.2
Washington,2014,7,6.1
West Virginia,2014,7,6.6
Wisconsin,2014,7,5.3
Wyoming,2014,7,4.1
Alabama,2014,8,6.6
Alaska,2014,8,6.9
Arizona,2014,8,6.7
Arkansas,2014,8,5.8
California,2014,8,7.3
Los Angeles County,2014,8,8.1
Colorado,2014,8,4.6
Connecticut,2014,8,6.5
Delaware,2014,8,5.6
District of Columbia,2014,8,7.7
Florida,2014,8,6.2
Georgia,2014,8,7.1
Hawaii,2014,8,4.3
Idaho,2014,8,4.7
Illinois,2014,8,6.7
Indiana,2014,8,5.8
Iowa,2014,8,4.2
Kansas,2014,8,4.4
Kentucky,2014,8,6.1
Louisiana,2014,8,6.7
Maine,2014,8,5.5
Maryland,2014,8,5.8
Massachusetts,2014,8,5.7
Michigan,2014,8,7
Minnesota,2014,8,4
Mississippi,2014,8,7.3
Missouri,2014,8,5.9
Montana,2014,8,4.6
Nebraska,2014,8,3.2
Nevada,2014,8,7.7
New Hampshire,2014,8,4.2
New Jersey,2014,8,6.6
New Mexico,2014,8,6.6
New York,2014,8,6.1
New York city,2014,8,6.9
North Carolina,2014,8,6.2
North Dakota,2014,8,2.7
Ohio,2014,8,5.6
Oklahoma,2014,8,4.3
Oregon,2014,8,6.6
Pennsylvania,2014,8,5.7
Rhode Island,2014,8,7.3
South Carolina,2014,8,6.6
South Dakota,2014,8,3.3
Tennessee,2014,8,6.6
Texas,2014,8,5
Utah,2014,8,3.8
Vermont,2014,8,3.9
Virginia,2014,8,5.2
Washington,2014,8,6
West Virginia,2014,8,6.5
Wisconsin,2014,8,5.2
Wyoming,2014,8,4.1
Alabama,2014,9,6.5
Alaska,2014,9,6.8
Arizona,2014,9,6.6
Arkansas,2014,9,5.8
California,2014,9,7.2
Los Angeles County,2014,9,8
Colorado,2014,9,4.5
Connecticut,2014,9,6.4
Delaware,2014,9,5.5
District of Columbia,2014,9,7.7
Florida,2014,9,6.1
Georgia,2014,9,6.9
Hawaii,2014,9,4.2
Idaho,2014,9,4.6
Illinois,2014,9,6.6
Indiana,2014,9,5.8
Iowa,2014,9,4.2
Kansas,2014,9,4.4
Kentucky,2014,9,5.9
Louisiana,2014,9,6.9
Maine,2014,9,5.4
Maryland,2014,9,5.7
Massachusetts,2014,9,5.6
Michigan,2014,9,6.8
Minnesota,2014,9,3.9
Mississippi,2014,9,7.2
Missouri,2014,9,5.8
Montana,2014,9,4.5
Nebraska,2014,9,3.1
Nevada,2014,9,7.6
New Hampshire,2014,9,4.1
New Jersey,2014,9,6.6
New Mexico,2014,9,6.5
New York,2014,9,6
New York city,2014,9,6.8
North Carolina,2014,9,6.1
North Dakota,2014,9,2.7
Ohio,2014,9,5.5
Oklahoma,2014,9,4.3
Oregon,2014,9,6.5
Pennsylvania,2014,9,5.6
Rhode Island,2014,9,7.1
South Carolina,2014,9,6.7
South Dakota,2014,9,3.3
Tennessee,2014,9,6.6
Texas,2014,9,4.9
Utah,2014,9,3.8
Vermont,2014,9,3.9
Virginia,2014,9,5.1
Washington,2014,9,6
West Virginia,2014,9,6.5
Wisconsin,2014,9,5.1
Wyoming,2014,9,4.1
Alabama,2014,10,6.4
Alaska,2014,10,6.7
Arizona,2014,10,6.6
Arkansas,2014,10,5.7
California,2014,10,7.1
Los Angeles County,2014,10,7.9
Colorado,2014,10,4.4
Connecticut,2014,10,6.4
Delaware,2014,10,5.4
District of Columbia,2014,10,7.6
Florida,2014,10,6
Georgia,2014,10,6.8
Hawaii,2014,10,4.1
Idaho,2014,10,4.6
Illinois,2014,10,6.4
Indiana,2014,10,5.7
Iowa,2014,10,4.1
Kansas,2014,10,4.3
Kentucky,2014,10,5.7
Louisiana,2014,10,7
Maine,2014,10,5.3
Maryland,2014,10,5.6
Massachusetts,2014,10,5.5
Michigan,2014,10,6.6
Minnesota,2014,10,3.9
Mississippi,2014,10,7.1
Missouri,2014,10,5.7
Montana,2014,10,4.5
